"Hora inicio","Hora fin","Título","Fecha inicio","Fecha fin","Canal"
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-08-24","2012-08-24","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-08-24","2012-08-24","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-08-24","2012-08-24","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-08-24","2012-08-24","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-08-24","2012-08-24","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-08-24","2012-08-24","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-08-24","2012-08-25","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-08-25","2012-08-25","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-08-25","2012-08-25","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-08-25","2012-08-25","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-08-25","2012-08-25","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-08-25","2012-08-25","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-08-25","2012-08-25","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-08-25","2012-08-25","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-08-25","2012-08-25","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-08-25","2012-08-25","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-08-25","2012-08-25","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-08-25","2012-08-25","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-08-25","2012-08-26","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-08-26","2012-08-26","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-08-26","2012-08-26","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-08-26","2012-08-26","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-08-26","2012-08-26","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-08-26","2012-08-26","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-08-26","2012-08-26","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-08-26","2012-08-26","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-08-26","2012-08-26","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-08-26","2012-08-26","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-08-26","2012-08-26","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-08-26","2012-08-26","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-08-26","2012-08-27","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-08-27","2012-08-27","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-08-27","2012-08-27","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-08-27","2012-08-27","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-08-27","2012-08-27","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-08-27","2012-08-27","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-08-27","2012-08-27","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-08-27","2012-08-27","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-08-27","2012-08-27","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-08-27","2012-08-27","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-08-27","2012-08-27","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-08-27","2012-08-27","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-08-27","2012-08-28","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-08-28","2012-08-28","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-08-28","2012-08-28","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-08-28","2012-08-28","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-08-28","2012-08-28","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-08-28","2012-08-28","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-08-28","2012-08-28","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-08-28","2012-08-28","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-08-28","2012-08-28","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-08-28","2012-08-28","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-08-28","2012-08-28","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-08-28","2012-08-28","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-08-28","2012-08-29","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-08-29","2012-08-29","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-08-29","2012-08-29","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-08-29","2012-08-29","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-08-29","2012-08-29","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-08-29","2012-08-29","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-08-29","2012-08-29","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-08-29","2012-08-29","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-08-29","2012-08-29","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-08-29","2012-08-29","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-08-29","2012-08-29","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-08-29","2012-08-29","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-08-29","2012-08-30","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-08-30","2012-08-30","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-08-30","2012-08-30","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-08-30","2012-08-30","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-08-30","2012-08-30","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-08-30","2012-08-30","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-08-30","2012-08-30","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-08-30","2012-08-30","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-08-30","2012-08-30","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-08-30","2012-08-30","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-08-30","2012-08-30","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-08-30","2012-08-30","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-08-30","2012-08-31","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-08-31","2012-08-31","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-08-31","2012-08-31","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-08-31","2012-08-31","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-08-31","2012-08-31","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-08-31","2012-08-31","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-08-31","2012-08-31","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-08-31","2012-08-31","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-08-31","2012-08-31","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-08-31","2012-08-31","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-08-31","2012-08-31","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-08-31","2012-08-31","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-08-31","2012-09-01","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-09-01","2012-09-01","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-09-01","2012-09-01","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-09-01","2012-09-01","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-09-01","2012-09-01","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-09-01","2012-09-01","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-09-01","2012-09-01","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-09-01","2012-09-01","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-09-01","2012-09-01","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-09-01","2012-09-01","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-09-01","2012-09-01","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-09-01","2012-09-01","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-09-01","2012-09-02","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-09-02","2012-09-02","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-09-02","2012-09-02","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-09-02","2012-09-02","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-09-02","2012-09-02","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-09-02","2012-09-02","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-09-02","2012-09-02","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-09-02","2012-09-02","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-09-02","2012-09-02","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-09-02","2012-09-02","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-09-02","2012-09-02","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-09-02","2012-09-02","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-09-02","2012-09-03","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-09-03","2012-09-03","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-09-03","2012-09-03","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-09-03","2012-09-03","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-09-03","2012-09-03","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-09-03","2012-09-03","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-09-03","2012-09-03","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-09-03","2012-09-03","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-09-03","2012-09-03","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-09-03","2012-09-03","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-09-03","2012-09-03","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-09-03","2012-09-03","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-09-03","2012-09-04","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-09-04","2012-09-04","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-09-04","2012-09-04","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-09-04","2012-09-04","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-09-04","2012-09-04","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-09-04","2012-09-04","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-09-04","2012-09-04","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-09-04","2012-09-04","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-09-04","2012-09-04","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-09-04","2012-09-04","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-09-04","2012-09-04","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-09-04","2012-09-04","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-09-04","2012-09-05","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-09-05","2012-09-05","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-09-05","2012-09-05","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-09-05","2012-09-05","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-09-05","2012-09-05","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-09-05","2012-09-05","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-09-05","2012-09-05","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-09-05","2012-09-05","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-09-05","2012-09-05","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-09-05","2012-09-05","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-09-05","2012-09-05","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-09-05","2012-09-05","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-09-05","2012-09-06","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-09-06","2012-09-06","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-09-06","2012-09-06","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-09-06","2012-09-06","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-09-06","2012-09-06","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-09-06","2012-09-06","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-09-06","2012-09-06","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-09-06","2012-09-06","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-09-06","2012-09-06","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-09-06","2012-09-06","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-09-06","2012-09-06","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-09-06","2012-09-06","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-09-06","2012-09-07","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-09-07","2012-09-07","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-09-07","2012-09-07","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-09-07","2012-09-07","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-09-07","2012-09-07","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-09-07","2012-09-07","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-09-07","2012-09-07","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-09-07","2012-09-07","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-09-07","2012-09-07","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-09-07","2012-09-07","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-09-07","2012-09-07","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-09-07","2012-09-07","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-09-07","2012-09-08","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-09-08","2012-09-08","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-09-08","2012-09-08","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-09-08","2012-09-08","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-09-08","2012-09-08","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-09-08","2012-09-08","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-09-08","2012-09-08","PPV11",
"12:30:00","14:30:00","Los Descendientes - Subtitulada","2012-09-08","2012-09-08","PPV11",
"14:30:00","16:30:00","Los Descendientes - Subtitulada","2012-09-08","2012-09-08","PPV11",
"16:30:00","18:30:00","Los Descendientes - Subtitulada","2012-09-08","2012-09-08","PPV11",
"18:30:00","20:30:00","Los Descendientes - Subtitulada","2012-09-08","2012-09-08","PPV11",
"20:30:00","22:30:00","Los Descendientes - Subtitulada","2012-09-08","2012-09-08","PPV11",
"22:30:00","00:30:00","Los Descendientes - Subtitulada","2012-09-08","2012-09-09","PPV11",
"00:30:00","02:30:00","Los Descendientes - Subtitulada","2012-09-09","2012-09-09","PPV11",
"02:30:00","04:30:00","Los Descendientes - Subtitulada","2012-09-09","2012-09-09","PPV11",
"04:30:00","06:30:00","Los Descendientes - Subtitulada","2012-09-09","2012-09-09","PPV11",
"06:30:00","08:30:00","Los Descendientes - Subtitulada","2012-09-09","2012-09-09","PPV11",
"08:30:00","10:30:00","Los Descendientes - Subtitulada","2012-09-09","2012-09-09","PPV11",
"10:30:00","12:30:00","Los Descendientes - Subtitulada","2012-09-09","2012-09-09","PPV11",
"12:30:00","14:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-09","2012-09-09","PPV11",
"14:30:00","16:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-09","2012-09-09","PPV11",
"16:30:00","18:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-09","2012-09-09","PPV11",
"18:30:00","20:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-09","2012-09-09","PPV11",
"20:30:00","22:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-09","2012-09-09","PPV11",
"22:30:00","00:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-09","2012-09-10","PPV11",
"00:30:00","02:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-10","2012-09-10","PPV11",
"02:30:00","04:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-10","2012-09-10","PPV11",
"04:30:00","06:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-10","2012-09-10","PPV11",
"06:30:00","08:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-10","2012-09-10","PPV11",
"08:30:00","10:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-10","2012-09-10","PPV11",
"10:30:00","12:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-10","2012-09-10","PPV11",
"12:30:00","14:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-10","2012-09-10","PPV11",
"14:30:00","16:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-10","2012-09-10","PPV11",
"16:30:00","18:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-10","2012-09-10","PPV11",
"18:30:00","20:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-10","2012-09-10","PPV11",
"20:30:00","22:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-10","2012-09-10","PPV11",
"22:30:00","00:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-10","2012-09-11","PPV11",
"00:30:00","02:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-11","2012-09-11","PPV11",
"02:30:00","04:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-11","2012-09-11","PPV11",
"04:30:00","06:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-11","2012-09-11","PPV11",
"06:30:00","08:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-11","2012-09-11","PPV11",
"08:30:00","10:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-11","2012-09-11","PPV11",
"10:30:00","12:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-11","2012-09-11","PPV11",
"12:30:00","14:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-11","2012-09-11","PPV11",
"14:30:00","16:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-11","2012-09-11","PPV11",
"16:30:00","18:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-11","2012-09-11","PPV11",
"18:30:00","20:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-11","2012-09-11","PPV11",
"20:30:00","22:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-11","2012-09-11","PPV11",
"22:30:00","00:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-11","2012-09-12","PPV11",
"00:30:00","02:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-12","2012-09-12","PPV11",
"02:30:00","04:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-12","2012-09-12","PPV11",
"04:30:00","06:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-12","2012-09-12","PPV11",
"06:30:00","08:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-12","2012-09-12","PPV11",
"08:30:00","10:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-12","2012-09-12","PPV11",
"10:30:00","12:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-12","2012-09-12","PPV11",
"12:30:00","14:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-12","2012-09-12","PPV11",
"14:30:00","16:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-12","2012-09-12","PPV11",
"16:30:00","18:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-12","2012-09-12","PPV11",
"18:30:00","20:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-12","2012-09-12","PPV11",
"20:30:00","22:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-12","2012-09-12","PPV11",
"22:30:00","00:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-12","2012-09-13","PPV11",
"00:30:00","02:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-13","2012-09-13","PPV11",
"02:30:00","04:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-13","2012-09-13","PPV11",
"04:30:00","06:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-13","2012-09-13","PPV11",
"06:30:00","08:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-13","2012-09-13","PPV11",
"08:30:00","10:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-13","2012-09-13","PPV11",
"10:30:00","12:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-13","2012-09-13","PPV11",
"12:30:00","14:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-13","2012-09-13","PPV11",
"14:30:00","16:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-13","2012-09-13","PPV11",
"16:30:00","18:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-13","2012-09-13","PPV11",
"18:30:00","20:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-13","2012-09-13","PPV11",
"20:30:00","22:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-13","2012-09-13","PPV11",
"22:30:00","00:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-13","2012-09-14","PPV11",
"00:30:00","02:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-14","2012-09-14","PPV11",
"02:30:00","04:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-14","2012-09-14","PPV11",
"04:30:00","06:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-14","2012-09-14","PPV11",
"06:30:00","08:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-14","2012-09-14","PPV11",
"08:30:00","10:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-14","2012-09-14","PPV11",
"10:30:00","12:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-14","2012-09-14","PPV11",
"12:30:00","14:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-14","2012-09-14","PPV11",
"14:30:00","16:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-14","2012-09-14","PPV11",
"16:30:00","18:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-14","2012-09-14","PPV11",
"18:30:00","20:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-14","2012-09-14","PPV11",
"20:30:00","22:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-14","2012-09-14","PPV11",
"22:30:00","00:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-14","2012-09-15","PPV11",
"00:30:00","02:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-15","2012-09-15","PPV11",
"02:30:00","04:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-15","2012-09-15","PPV11",
"04:30:00","06:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-15","2012-09-15","PPV11",
"06:30:00","08:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-15","2012-09-15","PPV11",
"08:30:00","10:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-15","2012-09-15","PPV11",
"10:30:00","12:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-15","2012-09-15","PPV11",
"12:30:00","14:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-15","2012-09-15","PPV11",
"14:30:00","16:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-15","2012-09-15","PPV11",
"16:30:00","18:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-15","2012-09-15","PPV11",
"18:30:00","20:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-15","2012-09-15","PPV11",
"20:30:00","22:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-15","2012-09-15","PPV11",
"22:30:00","00:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-15","2012-09-16","PPV11",
"00:30:00","02:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-16","2012-09-16","PPV11",
"02:30:00","04:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-16","2012-09-16","PPV11",
"04:30:00","06:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-16","2012-09-16","PPV11",
"06:30:00","08:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-16","2012-09-16","PPV11",
"08:30:00","10:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-16","2012-09-16","PPV11",
"10:30:00","12:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-16","2012-09-16","PPV11",
"12:30:00","14:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-16","2012-09-16","PPV11",
"14:30:00","16:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-16","2012-09-16","PPV11",
"16:30:00","18:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-16","2012-09-16","PPV11",
"18:30:00","20:30:00","American Pie: El Reencuentro - Subtitulada","2012-09-16","2012-09-16","PPV11",
